count	word
1	(trail),
1	(ra);
1	(prame)
1	zeste
1	(ezh2);
1	sensibility.
1	accidental,
1	unravelled
1	destined
1	ced-3,
1	already-committed,
1	(mpds)
1	miltenyi
1	kit,
1	haes-steril
1	sybrgreen
1	abiprism
1	7500
1	-δδct.
1	faim
1	polycythaemia
1	thrombocythaemia
1	pmf,
1	pmf
1	mpds.
1	self-reactive
1	calmodulin/calcineurin
1	transactivating
1	ineffectiveness
1	antimelanoma
1	(subclone
1	nex4,
1	serum),
1	(igg2ak)
1	protocadherin
1	β13.
1	cdr3
1	cdr1
1	cdr2
1	cdrs
1	(atcc19274)
1	moreau)
1	(fas/apo-1)-mediated
1	c/apaf-1/caspase-9
1	apoptosome
1	bcl-2-positive
1	chx-treated
1	granting
1	hl-60/neo.
1	anti-mdr
1	envenomings.
1	(tend).
1	40μg/ml)
1	pro-caspase-3
1	bax/bcl-x
1	catalysis.
1	lucena
1	(δψm).
1	zvad-fmk
1	ara-c,
1	etoposide
1	thp-1.
1	1-acetyl-n
1	2-formyl-5-methoxykynuramine
1	(afmk)
1	(lps)-mediated
1	(asteraceae).
1	(thp-1)
1	myriadenolide,
1	caspase-8/bid
1	devd-fmk
1	caspase-8/
1	nick-end
1	(tunel)-positive
1	bongkrekic
1	autophagy/
1	-6.
1	post-translational,
1	mitochondria-dependent
1	sti571.
1	sti571
1	phosphotyrosine-containing
1	hl-60.bcl-2
1	hl-60.bcl-xl
1	mcl-1,
1	c-iap-1,
1	c-iap-2,
1	xiap
1	pro-caspases-2
1	schultz-bip.
1	ex.
1	labdane-type
1	cd3+cd4-cd8+
1	cd3+cd4+cd8-
1	(cd14+
1	hypodiploid
1	mhc/peptide
1	nonselected
1	bcl-2-mediated
1	cd4+cd8-
1	cd4-cd8+
1	[3].
1	[4].
1	vulgaris,
1	[5].
1	altruistic
1	[7-9].
1	apaf-1
1	datp,
1	procaspase-9
1	ionophore-stimulated
1	microvesiculation,
1	procaspase-9,
1	procaspase-3,
1	gelsolin,
1	c-δ.
1	noncaspase
1	'apoptotic'
1	microvesiculation.
1	procaspase-
1	caspase,
1	(αψ(m)),
1	pore.
1	actinomycin-d,
1	αψ(m).
1	cccp
1	hl-60s
1	indictment).
1	judgement).
1	"eat-me"
1	execution).
1	burial).
1	pro-myelocytic
1	phosphotyrosine-binding
1	(flvres)
1	(hl-60/bcr-abl)
1	p185
1	bcr-abl;
1	(cml)-blast
1	p210
1	ara-c
1	(hidac),
1	sphingoid
1	sphingosine,
1	sphinganine)
1	[adp]-ribose)
1	(dff),
1	lck
1	ber-abl
1	lck-y505f
1	tyr-688
1	tyro
1	heterodimer,
1	phosphoproteins
1	anticipated.
1	dismissal
1	outcast
1	serenely,
1	resign
1	point-of-no-return
1	"initiator"
1	"executioner"
1	starts.
1	broadspectrum
1	anti-cd95-triggered
1	insulted
1	donogenic
1	zvad-fmk.
1	p185bcr-abl
1	hl-60.p185bcr-abl
1	baf3.p185
1	wnile
1	blebbing
1	tdt-mediated
1	10-50
1	typify
1	(fas/apo-
1	fodrin,
1	celts.
1	fodrin
1	interleukin-1β-converting
1	ice,
1	proenzyme,
1	autocatalytic
1	cowpox
1	crma,
1	b-mediated
1	multilayers,
1	hemidesmosomes.
1	adjoining
1	anti-cytokeratin
1	thy-1.1,
1	pma-
1	signal(s).
1	lymphoepithelial
1	(e-5).
1	(ti-6),
1	necessitate
1	non‐covalently
1	(gp23,
1	gp90).
1	gp23/45‐mediated
1	neophosphorylation
1	pb-infection.
1	(cy)
1	(indo),
1	cyclophosphamide-sensitive
1	pathogen-infected
1	cell-induced
1	co-stimulatory,
1	tnf-α/β,
1	cd95/fasl,
1	granulysin,
1	granzymes
1	hyper-activated
1	self-immune
1	life-death
1	non-caspase-mediated
1	inflammasome-
1	fam3b/pander
1	cytokine-like
1	beta-cells.
1	lentiviral-mediated
1	du145/fam3b
1	inducers,
1	tnf-alpha,
1	camptothecin,
1	anchorage-independent
1	tumorigenicity.
1	fam3b-secreted
1	tnf-alpha.
1	anchorage-
1	xenografted
1	fam3b-overexpressing
1	acid/krebs
1	(oxphos),
1	interleukin-13
1	symbiotics,
1	prodomain,
1	(p20),
1	and-9,
1	autocatalysis
1	iqad198↓s
1	self-activation
1	(n18a/p26a)
1	(s199a/p201a),
1	caspase-7.
1	s199a/p201a
1	(kcat/km)
1	(devd)
1	pest-amino
1	self-activation.
1	myokines
1	il-6/il-6
1	gp130
1	il-6r
1	il-6/jak/stat
1	fgf/p38αβ
1	tailoring
1	renewal.
1	belizário,
1	sangiuliano,
1	perez-sosa,
1	neyra
1	moreira.
1	pharmacogenomics.
1	submit
1	cbioportal.
1	cellminer.
1	oncogenomics
1	patient-targeted
1	bancovik
1	dermicidin
1	(dcd),
1	metacore
1	(dcd-sv)
1	her2+
1	highjack
1	dcd's
1	napolitano.
1	(non-pathogenic)
1	co-evolved
1	gene-products
1	nutraceutics
1	(prebiotics
1	probiotics)
1	(alterations
1	obesity).
1	outlook
1	microbiomes,
1	sentenced
1	detergents)
1	overload)
1	cytoplasmatic,
1	mitochondrion-centered
1	triple-
1	flip,
1	fadd
1	antinecrotic
1	(ripk1),
1	ripk3,
1	(mlkl)
1	necroptosis
1	sangiuliano
1	self-proteins
1	death-associated
1	(cdamp),
1	(damp)
1	thiol-regulating
1	cdamp/damp
1	exomes,
1	(epigenome)
1	(transcriptome)
1	datasets,
1	unparalleled
1	ontological
1	disease's
1	comprehensively
1	websites
1	retriever
1	(grmd)
1	dystrophin-glycoprotein
1	examined;
1	(td-
1	phospho-nfκb
1	bortezomib-td
1	β-dystroglycan,
1	(gmo).
1	practicable,
1	drug-inducible
1	homologous-directed
1	gain-
1	(zfns)
1	rna-expressing
1	disadvantages.
1	vise-versa.
1	poznan.
1	databank
1	o-phenanthrolin
1	top,
1	top-like
1	(il-1α),
1	(damps),
1	receptors/il-1
1	(tnfrs)
1	(nf-kappab)
1	(irf)
1	anti-cell
1	subclone
1	socs-1,
1	phosphorylated-r),
1	-7.
1	106dqpd/y110
1	staurosporine-treated
1	taf15-ciz/nmp4-fused
1	caspase-interacting
1	multicomplex
1	particle,
1	26s/20s
1	n-and
1	(dcd)
1	12q13
1	co-amplified
1	mda-361
1	egfr/erbb-1
1	betacellulin
1	amphiregulin,
1	egfr/erbb
1	calcium-calmodulin-dependent
1	kinase-ii
1	sirolimus,
1	ly-294002
1	wortmannin.
1	lbmsn,
1	blasticidin
1	balb/mk,
1	(death
1	bsrm),
1	dokeb.
1	lbmsn
1	chromatography:
1	dichlorofluorescein
1	solutes,
1	intraorganelle
1	smac/diablo,
1	htra2/omi,
1	translocase,
1	apoptosis-induced
1	inner/outer
1	cysteineproteases,
1	bound.
1	(e/d),
1	structural/sequential
1	caspredictor,
1	(111/137)
1	peptidecutter
1	peps
1	1644
1	9986
1	entries.
1	(mac16),
1	(mac13),
1	151%
1	177%
1	mac13
1	(1-5%
1	campaign.
1	(cdk)
1	cdk-1
1	cdk-2,
1	wehi,
1	butyrolactone.
1	(wehi,
1	(wehi)
1	butyrolactone-induced
1	40-200
1	110-90-
1	50-kda
1	(cytokines),
1	(ifn-α),
1	prominence.
1	(4-32
1	(424±57
1	(bolus)
1	neoplastia
1	(ii-
1	1/3),
1	(tgf-/9)
1	tnf/actinomycin
1	a-23187.
1	tgf-/3-
1	longed
1	13-acetate.
1	tgf-/3-mediated
1	hanced
1	tgf-/3.
1	tgf-0
1	gã—phase
1	k;
1	(pif)
1	diagphragm
1	ultrafiltered
1	quin-2
1	dextran-coated
1	(11/22)
1	200.75
1	pr;
1	20/22
1	362.5
1	addition/hypervalent
1	iodine-based
1	α-alkynylation.
1	cu(i)-catalyzed
1	alkyl-aluminum
1	grignard
1	1-ethynyl-1
1	,2-benziodoxol-3(1h)-one
1	(ebx)
1	34-89%
1	examples).
1	upscaled
1	functionalization
1	alkynylated
1	homopropargylic
1	scalability,
1	gram-scale
1	oxygen-and
1	nitrogen-substituted
1	1,2-dihydronaphthalenes.
1	acetoxy
1	benzoyloxy
1	60-71%
1	9-fluorenylmethyloxycarbonyl
1	(fmoc)
1	smoothly
1	64-77%
1	tosyl-protected
1	1-substituted
1	indanes.
1	alkenes,
1	methyl.
1	acetal
1	1,2-dihydronaphtalenes,
1	phi(oh)ts
1	reagent),
1	computationally
1	stereoselectivity
1	torsional
1	1,2-dihydronaphthalene.
1	(meoh)
1	continuum-microsolvation
1	benzofused
1	cycloalkane-containing
1	enantiopure
1	fluorescens,
1	cylindracea
1	acetates
1	enantioselectivity
1	enantiocomplementary
1	tetralins.
1	mdpi
1	carbocycles
1	heterocycles
1	(phi(oh)ots).
1	α-acetylene
1	1-[(trimethylsilyl)ethynyl]-1,2-
1	benziodoxol-3(1h)-one
1	(tms-ebx)
1	t-buok
1	tbaf
1	alkynylated.
1	cyclopentanes,
1	trans-hydrindanes,
1	(±)-,
1	(-)-
1	(+)-trans-trikentrin
1	(±)-indatraline
1	halogens
1	cb[6].
1	-cb[6]·4h
1	(br
1	-cb[6]·10h
1	bromination
1	bromohydrin.
1	envisioned
1	caramboxin:
1	phenylalanine-like
1	convulsant
1	(phi,
1	tsoh)
1	[htib
1	reagent].
1	1-methyl-2-tetralone
1	epoxidation/rearrangement
1	tsoh
1	catalisada
1	iodo
1	álcoois
1	homoalílicos
1	investigada.
1	condições
1	anidras
1	atmosfera
1	inerte
1	necessárias
1	neste
1	protocolo
1	ausente
1	metais.
1	reação
1	2-(3,4-di-hidronaftalen-1-il)propan-1-ol
1	simétricas
1	levou
1	produto
1	desejado
1	assimétricas,
1	levando
1	correspondentes
1	piranos
1	também
1	alcançada
1	aromáticas
1	finalmente,
1	monoterpeno
1	acetona
1	sucesso.
1	unsymmetric
1	ketones,
1	additives.
1	1,4,5,6-tetrahydro-2h-benzo[f]isochromenes
1	54%-86%
1	tertiary)
1	dihydropyrans
1	52%-91%
1	4-iodo-tetrahydropyran
1	29%-41%
1	hexahydrobenzo[f]isoquinolines
1	solvent-free
1	cis-trikentrins
1	herbindoles,
1	unsubstituted
1	trans-1,3-dimethylcyclopentyl
1	isomer.
1	target?
1	again!
1	(see
1	scheme).
1	cis-related
1	oxygen-containing
1	benzo-fused
1	hydroxy(tosyloxy)iodo]benzene
1	[phi(oh)ots,
1	htib].
1	2h-chromene
1	4-methyl-2h-chromene
1	4h-chromene
1	cis-3,4-dialkoxy-4-methyl-3,4-dihydro-2h-chromenes,
1	benzofurans
1	dihydrobenzoxepines
1	2,2-dimethyl-2h-chromenes,
1	populene
1	isochromene
1	loggi
1	0.91)
1	nci-adr/res,
1	ovcar-3,
1	1-oxo-1,2,3,4-tetrahydroisoquinoline-3-
1	dimedone.
1	purifications
1	dimedone
1	chlorotetrolic
1	diels-alder/retro-
1	indanamide
1	ambulation,
1	indanamide.
1	ortho-substituted
1	ethers,
1	halo-substituents,
1	racemization-prone
1	heteroaromatics
1	tetrahydrofuran
1	cyclofunctionalization
1	(htib,
1	kosers
1	5-endo-trig
1	cyclization,
1	4-exo-trig
1	5-endo-tet
1	cyclization.(figure
1	phi(oh)ots
1	(meoh,
1	2,2,2-trifluoroethanol
1	(tfe),
1	1,1,1,3,3,3-hexafluoroisopropanol
1	(hfip),
1	1:4
1	tfe:ch2cl2)
1	diastereoselectively
1	electron-rich
1	[hydroxy(tosyloxy)iodo]arenes
1	(htibs)
1	arenes
1	polyfluorinated
1	high-yielding.
1	transformations.
1	wieland-miescher
1	ketone.
1	transformations:
1	octalone
1	(ttn);
1	cis-fused
1	junction;
1	trinorsesquiterpene
1	senecio
1	humillimus
1	chalcones;
1	alkenes;
1	alcohols;
1	thallations;
1	couplings,
1	phenols.
1	3.1.1
1	3.1.1.1
1	3.1.1.2
1	3.1.1.3
1	flavanones
1	3.1.1.4
1	chalcones
1	3.1.2
1	3.1.3
1	cyclopropanes
1	3.2.1
1	3.2.1.1
1	alkenols
1	3.2.1.2
1	3.2.2
1	-oxidation
1	3.2.3
1	thallation
1	3.2.4
1	3.2.4.1
1	3.2.4.2
1	non-phenolic
1	3.2.5
1	phenols
1	3.2.6
1	3.2.7
1	3.2.8
1	deprotection
1	thioketals
1	(±)-1-trans-3-(3,4-dichlorophenyl)-2,3-dihydro-1h-indene-1-carboxamide,
1	racemate
1	50/50)
1	crystallizing
1	(p21/c,
1	a=9.3180(1)å,
1	b=7.9070(2)å,
1	c=19.7550(4)å,
1	β=103.250(1)°,
1	v=1416.75(5)å3
1	z=4).
1	diastereomers
1	dimer.
1	centrosymmetric
1	c-h...o
1	c-h...π-aryl
1	(±)-1-trans-3-(3,4-dichlorophenyl)-2,3-dihydro-1h-indene-1-carboxylic
1	racemates
1	50/50).
1	crystallize
1	(aliphatic)
1	hexahydrobenzo[f]isochromenes
1	4-hydroxy-tetrahydropyran,
1	54-81%
1	benzaldehyde,
1	hexahydrobenzo[f]isoquinoline.
1	conveniently
1	acetonitrile.
1	trisubstituted
1	(chemical
1	polyalkylated
1	(±)-trans-trikentrin
1	five-membered
1	bartoli's
1	heck
1	nonaromatic
1	(diacetoxyiodo)benzene
1	(dib)
1	esi-ms/ms,
1	[phi(oh)oiph]+
1	440.8864,
1	[phi(oac)oiph]+
1	482.8947,
1	[phi(o)(oac)oiph]+
1	498.8887.
1	cis-octalins
1	cis-octalones
1	1,2,3,4,4a,5,8,8a-octahydro-4a-methylnaphthalene
1	1,2,3,4,4a,5,8,8a-octahydro-4a,7-dimethylnaphthalene
1	1,2,3,4,4a,5,8,8a-octahydro-6,8a-
1	dimethylnaphthalen-1-ol
1	(tmof).
1	(phl(oh)ots).
1	chemica!
1	cyclopenta[g]indole
1	trikentrins
1	herbindols,
1	thallium(iii)-
1	cyclopentyl
1	indatraline,
1	3-phenyl-1-indanamine
1	phl(ots)oh,
1	generalizing
1	indans.
1	suitably
1	3-(2,3-dihydro-1h-inden-3-yl)-2-methyl-3-oxopropyl
1	4-bromobenzoate
1	52-55%
1	(ttn).
1	gave,
1	stereocenters.
1	α,α-dichloro-cyclic
1	bleach
1	-withdrawing
1	five-,
1	six-,
1	aryl-cycloalkanones
1	indans,
1	bakkane
1	cis-octalins.
1	hydrindanes
1	cycloalkanones
1	iodotoluene
1	difluoride,
1	(koser's
1	β,γ-unsaturated
1	2-(3,4-dihydronaphthalen-1-yl)-propionic
1	3-indan-1-yl-2-methyl-3-oxo-propionic
1	β-keto
1	2-(3,4-dihydronaphthalen-1-yl)-ethanol
1	indan,
1	triacetate
1	(tta)
1	acoh;
1	tris-trifluoroacetate
1	(ttfa)
1	tfa;
1	ttfa
1	ch2cl
1	tripropionate
1	(ttp)
1	tris-[(s)-(-)-triacetoxypropionate]
1	(s)-(-)-2-
1	acetoxypropionic
1	tta
1	trans-dimethoxylated
1	thallium-promoted
1	(tmof)
1	glycolic
1	naphthalenes,
1	1,2-
1	dihydronaphthalenes
1	no2.
1	acoh,
1	meoh/h
1	base)
1	(esi-ms/ms).
1	meoh/h2o
1	[phi(oac)2na]+,
1	[phi(oac)2k]+,
1	[phi]+,
1	[phioac]+,
1	[phioh]+,
1	[phio
1	2ac]+,
1	[phio2h]+
1	[ph2i2o2ac]+.
1	[phiome]+
1	koh
1	bis(trifluoroacetate)
1	phi(o2ccf3)2
1	3cn
1	(friedel-crafts
1	resolution)
1	1-methyl-1,2-dihydronaphthalene
1	6-methoxy-1-tetralone
1	jungianol.
1	unit)
1	wittig
1	olefination
1	chain).
1	2-(3,4-dihydro-1-naphthalen-1-yl)propan-1-ol
1	alkenol
1	methyl,
1	benzyl
1	4-phenylbenzyl
1	diastereomer,
1	(63-71%).
1	oxidant,
1	diastereomers,
1	12-24%
1	9-24%
1	alkenol,
1	furnishing
1	37-57%.
1	reformatsky
1	bromo-esters
1	2-bromopropionate,
1	bromoacetate
1	2-bromobutyrate),
1	β-hydroxy-ester
1	acoh/h2o,
1	2-tetralones
1	annulative
1	sesterterpenoid
1	variecolin
1	hemiketal,
1	expeditious
1	samarium(ii)
1	bakkanes
1	β-methylene-γ-butyrolactones
1	1,2-dihydronaphthalene,
1	1-methyl-1,2-dihydronaphthalene,
1	8-methoxy-1,2-dihydronaphthalenes
1	1-n-butyl-4-methyl-1,2-dihydronaphthalene
1	cis-2-decalones
1	regio-
1	regiochemistry
1	decalone
1	k-10
1	indan-1-carboxylates)
1	(2-methoxy-1-tetralones),
1	pentane
1	α-spirocyclopentyl-γ-butirolactones
1	(1989-1998)
1	(sbs)
1	malabsorption,
1	sbs
1	megaileum
1	r).
1	0.3%.
1	resections
1	patents).
1	preoperatively,
1	resectability
1	nonresectional
1	preoperatively;
1	possible:
1	4-alkylcyclohexanones
1	alkylcyclopentanecarboxylic
1	stereoselectivity.
1	2-methylcyclohexanone
1	2,6-dimethylcyclohexanone
1	diastereoselectivities
1	mckillop
1	22-month-old
1	methylmalonic
1	aciduria
1	homocystinuria
1	macula,
1	sclera
1	mucopolysaccharide.
1	fibrocytes;
1	keratocytes,
1	scleral
1	fibrocytes.
1	microneedles
1	(me-15),
1	(me-29)
1	(me-60)
1	newtonian
1	me-15
1	me-29
1	(tewl)
1	me-60,
1	(1.3–4-fold).
1	microneedle
1	roller
1	punctures
1	tewl;
1	tewl,
1	(1.6–4-fold)
1	(3.3-fold),
1	(2:1 w/w),
1	cacl2solution.
1	alginate-only,
1	1.44-fold
1	larger,
1	1.40-fold
1	1.30-fold
1	24 h).
1	(created
1	wound)
1	favored.
1	layer/receptor
1	non-aqueous
1	pharmaceutically
1	sparingly
1	(progesterone,
1	lycopene)
1	treatment/prevention
1	brij,
1	e-tpgs,
1	surfactant-co-surfactant
1	tributyrin,
1	(mepg)
1	(mew)
1	bicontinuous.
1	2.5–38-fold;
1	compound),
1	mew,
1	(2–2.5-fold).
1	mepg-mediated
1	lipophilicity.
1	polyethylenimine
1	(pei)
1	carrier/sirna
1	complexing
1	(∼90%),
1	triton-x
1	15.6-fold
1	3.3-fold
1	disease-specific
1	pepe
1	(polyoxyethylene
1	monocaprylin,
1	transportan
1	(me-t),
1	(me-p),
1	(me-tat)
1	(32.3–40.7
1	(+4.1
1	+6.8
1	1–12
1	ptd-containing
1	dermis)
1	me-t,
1	me-tat
1	(1.6-fold
1	less).
1	triton.
1	triton,
1	paclitaxel-containing
1	enhancers,
1	into/across
1	exclusively)
1	iontophoresis
1	dmso.
1	protein-transduction
1	phagedisplayed
1	suggests,
1	nanocarriers,
1	α-tocopherol-lipoic
1	codrug.
1	(isopropyl
1	(10%-30%,
1	2.9-7.8-fold
1	myristate)
1	bioequivalents
1	codrug-containing
1	codrug,
1	μg/cm2)
1	tocopherol-lipoic
1	pharm
1	103:2530-2538,
1	mono-dicaprylin.
1	surfactant:
1	oil:
1	60:
1	30:
1	(me-o)
1	46:
1	23:
1	(me-w),
1	(me-wphy)
1	me-wphy-treated
1	-4.3
1	+29.1
1	mv.
1	o/w.
1	me-wphy.
1	(penetratin)
1	(brij:ethanol:propylene
1	2:1:1,
1	(oil
1	1.3:1
1	(me-30),
1	(me-43),
1	(me-50).
1	me-30
1	bicontinuous
1	(me-p)
1	+5.2
1	transdermal)
1	me-43,
1	1.3-fold.
1	(twofold)
1	phytosphingosine-containing
1	barrier-disrupting
1	microemulsions.
1	δcutaneous/δtransdermal
1	uv-radiation.
1	sugar-based
1	monoglycerides
1	(0.04%
1	(me-mc),
1	monolaurin
1	(me-ml)
1	(me-mo)
1	3.3-
1	(1.5-3-fold),
1	me-mo
1	me-ml.
1	2.2-times
1	10.2-fold,
1	phthalocyanine
1	tetrasulfonate
1	(znpcso
1	compound's
1	(span®
1	80/tween®
1	80),
1	(pg)/water
1	(3:1)
1	rheological,
1	monomerization
1	photometrically
1	oil:surfactant:pg-water
1	38:47:15
1	corneum)
1	33.0-
1	28.0-fold
1	1.6-
1	5.6-fold
1	naltrexone,
1	brij
1	(pg,
1	5-70%,
1	10-90%
1	brij:pg
1	95:5
1	brij-95)
1	80:20
1	brij-80)
1	pbs),
1	pseudo-first
1	brij-80
1	brij-80,
1	brij-97,
1	(lp-10)
1	(lp-20),
1	selected;
1	(threefold),
1	(fourfold).
1	[at
1	(w/w)],
1	lp-20,
1	paclitaxel-loaded
1	1.3-2
1	(hsp)27
1	(mapkap
1	thickening.
1	pretreated)
1	17%),
1	(17%
1	(48.2%
1	acetonitrile:methanol
1	accuracy)
1	quantification).
1	88.3
1	90.5%;
1	100-1000
1	68.6-74.9%.
1	hspb6,
1	mid-1990s
1	hspb1
1	hspb5.
1	action;
1	implications.©
1	(0.05%,
1	brij-propylene
1	(2:1,
1	blend)
1	mgor
1	tg-containing
1	(6-
1	3.6-fold,
1	41.1
1	103.1
1	ng/cm2,
1	cuprac
1	moderate-tosevere
1	μmg/ml.
1	diglycerides
1	(pgt).
1	1070%
1	solvent)
1	(nonpolar
1	solvent);
1	glycol,
1	2.5-
1	7-fold,
1	2050%,
1	pgt.
1	smaller.
1	(moderate-to-severe
1	irritant).
1	glycerides
1	(progesterone)
1	(adenosine)
1	glycerides,
1	(1:1:1,
1	blend,
1	water/oil
1	chosen;
1	(47:20:33
1	63:14:23
1	surfactant/oil/water,
1	w/w/w).
1	(4-fold
1	μg/cm2/h)
1	me-hi,
1	lipophilic,
1	safe),
1	(hsp27)
1	mapkap
1	(mk2),
1	hsp27,
1	(ctgf)
1	heat-shock-related
1	(hsp20),
1	displaces
1	phospho-cofilin
1	azx100,
1	hsp20,
1	factor-β-1
1	(tgf-β1)-induced
1	cremophor-free
1	(pac)
1	solubility,
1	surfactant-oil
1	surfactant-myvacet
1	lecithin:
1	butanol:
1	(lbm,
1	48.5%)
1	centromix
1	cps:
1	1-butanol:
1	(cps,
1	45.15%)
1	capmul
1	mcm:
1	(cpm,
1	27.6%)
1	capryol
1	90:
1	(cp-p80,
1	23.9%)
1	capmul:
1	(cm,
1	20%).
1	(o/w)
1	(687-1010
1	water-in-oil
1	(w/o)
1	(272-363
1	zetasizer
1	(d2o)
1	10-11,
1	1.97
1	m2/s,
1	(cm
1	lbm)
1	o/w
1	cpm.
1	11-fold
1	taxol®
1	(ce,
1	cremophor:
1	pgp/cyp3a4
1	area-under-the-curve
1	lbm,
1	wlr.
1	(vs);
1	2.33-fold
1	(2.88-fold)
1	non-attached
1	camp/camp-dependent
1	(asm).
1	shock-related
1	protein-pka
1	(pki-gfp)
1	pka-induced
1	cofilin.
1	iso-induced
1	(vitk)
1	bruising.
1	vitk,
1	(2.5%,
1	vaseline,
1	(mo-vitk-water
1	77.5/2.5/20,
1	(mo-vitk-poloxamer-water
1	15/2.5/0.9/81.6,
1	w/w/w/w).
1	(sc):
1	9.50
1	post-application,
1	4.90
1	2.0-3.7
1	gel)
1	(∼3-fold
1	nanodispersions
1	(cyclosporin
1	cysa)
1	monoolein,
1	poloxamer,
1	obtainment
1	cryo-tem
1	diffraction.
1	181.77
1	2.8-times
1	[e+d],
1	nanodispersion.
1	mesophases
1	25-40
1	phosphaditylcholine
1	(suv).
1	co-lyophilized
1	drug/pc
1	non-lipossomal
1	120-140°c
1	240-260°c.
1	(ptd),
1	nontransducing
1	(ykac).
1	yara-p20,
1	tat-p20
1	(monoolein
1	(topical
1	(transdermal
1	spectrofluorimetry.
1	ykac.
1	recoveredfrom
1	([e+d]),
1	(methanol).
1	rp-18
1	acetonitrile:
1	(67:33
1	150ng/ml.
1	0.15-500
1	between-day
1	enhancer)
1	5-70%
1	uv-hplc.
1	cysa.
1	(20-70%
1	w/w),
1	cysa,
1	multilamellar
1	micelar
1	31p
1	dichlorophenyl
1	(40:10:0.04
1	sonicaion.
1	chromatoraphy
1	liposoes.
1	mg/mg
1	(ampar)
1	potentiator,
1	100mg/kg,
1	10mg/kg,
1	(100mg/kg)
1	sd-induced
1	b.v.,
1	polyhydroxyalkanotes
1	35 °c,
1	co-substrate,
1	(3-hb)
1	considerably,
1	3-hb
1	(ralstonia
1	tsm81
1	atcc7966
1	phac)
1	3-polyhydroxyalkanoate
1	(pha
1	lfm046)
1	lfm461).
1	mini-tn7.
1	marker-free
1	plasmid-free
1	co-substrates
1	terpolyester
1	3-hydroxybutyrate,
1	3-hydroxyhexanoate,
1	3-hydroxydecanoate
1	lfm461
1	3ha
1	3hb-co-3ha
1	co-substrates.
1	non-naturally-occurring
1	3hb,
1	3hd
1	(3ho,
1	3hddδ
1	3hdd
1	amounts)
1	(acetone
1	chloroform)
1	ftir,
1	tga
1	gpc.
1	blocks:
1	chassis
1	bioproduction
1	scale:
1	inherently
1	[p(3hb)]
1	bglbrick
1	tunable
1	xylr
1	(55.5%
1	(77.27%
1	p(3hb).
1	sacchari.[figure
1	substitutes,
1	feedstocks.
1	(sugarcane
1	hydrolysates).
1	non-model
1	xylulokinase
1	(harboring
1	pbbr1mcs-2),
1	p3hb/xil
1	 = 0.35 g/g).
1	xylb
1	ma03
1	g−1.
1	valeric
1	21.9
1	mol%,
1	g−1,
1	63.7%
1	henceforth,
1	p(3hb-co-3hv)
1	by-products.
1	biotechnol.
1	prog.,
1	33:1077–1084,
1	(p(3hb))
1	biodegradability.
1	ratios:
1	p(3hb):nd(16:1),
1	(12:1)
1	(8:1).
1	nds
1	tga,
1	p(3hb):nd(8:1),
1	aggregates;
1	12:1
1	modulus
1	biopolymers
1	co-monomers
1	3-hydroxyhexanoate
1	[p(3hb-co-3hhx)]
1	polyethylene.
1	(unable
1	(phapcj)
1	biopolymer
1	productivities
1	0.45
1	945%,
1	ma03.
1	10–50 g l−1
1	cultivations
1	49.0%
1	(cdw).
1	30 g l−1
1	25.9 mol%
1	added-value
1	biodiesel,
1	pha-producing
1	carlos.
1	p(hb-hv),
1	94%hb
1	6%hv,
1	4-6nm,
1	nanoidentation,
1	dma,
1	xrd,
1	tga.
1	crystallinity,
1	crystallite
1	nanoidentation
1	injection-molded
1	compression-molded,
1	cytoxicity.
1	alterna­tives
1	plastics.
1	halomonas
1	hg01,
1	mine
1	3,665,487
1	nadp
1	dehydrogenases.
1	entner-doudoroff
1	zwf-1
1	(pputg6pdh-1),
1	principles,
1	(g6p).
1	pputg6pdh-1
1	1/3.
1	g6p.
1	stoichiometric
1	lfm046
1	(phamcl)
1	(carbohydrates,
1	5.97
1	66%.
1	job
1	waiting
1	job,
1	nonproductive
1	(npt).
1	2,800
1	successfully,
1	allowable
1	npt
1	(hse)
1	penalties
1	breaches
1	committed.
1	felt
1	usd
1	drilled
1	(use
1	mindful
1	bioprocesses,
1	1g
1	mill
1	f24,
1	(p3hb).
1	non-detoxified
1	(cdw)
1	poly-3-
1	hydroxybutyrate-co-3-hydroxyvalerate
1	(p3hb-co-3hv)
1	levulinic
1	cdw
1	bioplastics
1	cosubstrates
1	odd-numbered
1	65 mol%
1	4-hydroxybutyrate,
1	9·1 mol%.
1	1·6 mol%
1	p3hb-co-3hhx.
1	3hv,
1	3hb.
1	ultrahigh
1	poly-3-hydroxybutyric
1	shaken-flask
1	xl1
1	psk::phacab
1	(6.0,
1	mda.
1	mda).
1	phas,
1	costs;
1	lmf046
1	gc-ms.
1	[1-13c]glucose-allow
1	[u-13c]glucose
1	glucose-
1	balances,
1	i5
1	prediction.
1	1.35:0.55,
1	satisfactorily,
1	bioprocesses
1	(pts),
1	non-pts
1	pentoses.
1	lfm828.
1	parental.
1	automotive
1	sisal.
1	(ibama-e.
1	1988)
1	(din
1	53739,
1	1984).
1	extractives,
1	lignin,
1	holocellulose,
1	ashes,
1	biodegradation,
1	testing;
1	latex.
1	(phb)-producing
1	ma3.3
1	msl7
1	δccpa
1	(gltab),responsible
1	ma3.3.
1	gltab
1	ccpa.
1	msl7.
1	3-hydroxydodecanoate
1	3-hydroxy-6-dodecenoate
1	(3hddδ6)
1	3hddδ6
1	tailor-made
1	(2mcc)
1	0.81-0.96
1	g·l
1	2mcc.
1	feedstock
1	3,152
